,Animal,Day,Experimental condition,Stimulus class,Stimulus orientation,Frame,Width
4575,Training,D5,Tuning,,180,27,17
4576,Training,D5,Tuning,,180,29,19
4577,Training,D5,Tuning,,180,30,23
4578,Training,D5,Tuning,,210,0,20
4579,Training,D5,Tuning,,210,1,37
4580,Training,D5,Tuning,,210,5,38
4581,Training,D5,Tuning,,210,6,36
4582,Training,D5,Tuning,,210,7,20
4583,Training,D5,Tuning,,210,8,42
4584,Training,D5,Tuning,,210,9,19
4585,Training,D5,Tuning,,210,10,34
4586,Training,D5,Tuning,,210,11,38
4587,Training,D5,Tuning,,210,12,33
4588,Training,D5,Tuning,,210,13,34
4589,Training,D5,Tuning,,210,14,33
4590,Training,D5,Tuning,,210,15,39
4591,Training,D5,Tuning,,210,16,26
4592,Training,D5,Tuning,,210,17,40
4593,Training,D5,Tuning,,210,18,40
4594,Training,D5,Tuning,,210,19,35
4595,Training,D5,Tuning,,210,20,34
4596,Training,D5,Tuning,,210,21,24
4597,Training,D5,Tuning,,210,22,35
4598,Training,D5,Tuning,,210,23,38
4599,Training,D5,Tuning,,210,25,18
4600,Training,D5,Tuning,,210,30,26
4601,Training,D5,Tuning,,240,1,18
4602,Training,D5,Tuning,,240,2,22
4603,Training,D5,Tuning,,240,3,25
4604,Training,D5,Tuning,,240,4,23
4605,Training,D5,Tuning,,240,5,33
4606,Training,D5,Tuning,,240,7,27
4607,Training,D5,Tuning,,240,8,36
4608,Training,D5,Tuning,,240,9,28
4609,Training,D5,Tuning,,240,10,28
4610,Training,D5,Tuning,,240,11,25
4611,Training,D5,Tuning,,240,12,22
4612,Training,D5,Tuning,,240,13,35
4613,Training,D5,Tuning,,240,14,30
4614,Training,D5,Tuning,,240,15,35
4615,Training,D5,Tuning,,240,16,39
4616,Training,D5,Tuning,,240,17,23
4617,Training,D5,Tuning,,240,18,27
4618,Training,D5,Tuning,,240,19,26
4619,Training,D5,Tuning,,240,20,21
4620,Training,D5,Tuning,,240,21,34
4621,Training,D5,Tuning,,240,22,31
4622,Training,D5,Tuning,,240,23,30
4623,Training,D5,Tuning,,240,24,24
4624,Training,D5,Tuning,,240,25,30
4625,Training,D5,Tuning,,240,26,35
4626,Training,D5,Tuning,,240,27,20
4627,Training,D5,Tuning,,240,28,13
4628,Training,D5,Tuning,,240,29,39
4629,Training,D5,Tuning,,240,30,19
4630,Training,D5,Tuning,,270,0,32
4631,Training,D5,Tuning,,270,1,15
4632,Training,D5,Tuning,,270,3,19
4633,Training,D5,Tuning,,270,4,22
4634,Training,D5,Tuning,,270,5,28
4635,Training,D5,Tuning,,270,6,30
4636,Training,D5,Tuning,,270,7,24
4637,Training,D5,Tuning,,270,8,17
4638,Training,D5,Tuning,,270,9,19
4639,Training,D5,Tuning,,270,10,26
4640,Training,D5,Tuning,,270,11,21
4641,Training,D5,Tuning,,270,12,18
4642,Training,D5,Tuning,,270,13,19
4643,Training,D5,Tuning,,270,14,17
4644,Training,D5,Tuning,,270,15,23
4645,Training,D5,Tuning,,270,16,28
4646,Training,D5,Tuning,,270,17,15
4647,Training,D5,Tuning,,270,18,19
4648,Training,D5,Tuning,,270,19,18
4649,Training,D5,Tuning,,270,20,21
4650,Training,D5,Tuning,,270,21,36
4651,Training,D5,Tuning,,270,22,31
4652,Training,D5,Tuning,,270,23,25
4653,Training,D5,Tuning,,270,24,16
4654,Training,D5,Tuning,,270,25,16
4655,Training,D5,Tuning,,270,26,18
4656,Training,D5,Tuning,,270,27,18
4657,Training,D5,Tuning,,270,29,28
4658,Training,D5,Tuning,,300,6,25
4659,Training,D5,Tuning,,300,7,23
4660,Training,D5,Tuning,,300,9,24
4661,Training,D5,Tuning,,300,10,27
4662,Training,D5,Tuning,,300,13,31
4663,Training,D5,Tuning,,300,18,29
4664,Training,D5,Tuning,,300,20,22
4665,Training,D5,Tuning,,300,21,23
4666,Training,D5,Tuning,,330,0,17
4667,Training,D5,Tuning,,330,4,52
4668,Training,D5,Tuning,,330,5,41
4669,Training,D5,Tuning,,330,6,36
4670,Training,D5,Tuning,,330,7,27
4671,Training,D5,Tuning,,330,8,27
4672,Training,D5,Tuning,,330,9,32
4673,Training,D5,Tuning,,330,10,35
4674,Training,D5,Tuning,,330,11,51
4675,Training,D5,Tuning,,330,12,31
4676,Training,D5,Tuning,,330,13,36
4677,Training,D5,Tuning,,330,14,29
4678,Training,D5,Tuning,,330,15,37
4679,Training,D5,Tuning,,330,16,48
4680,Training,D5,Tuning,,330,17,37
4681,Training,D5,Tuning,,330,18,24
4682,Training,D5,Tuning,,330,19,22
4683,Training,D5,Tuning,,330,20,19
4684,Training,D5,Tuning,,330,21,44
4685,Training,D5,Tuning,,330,22,23
4686,Training,D5,Tuning,,330,23,26
4687,Training,D5,Tuning,,330,24,21
4688,Training,D5,Tuning,,330,27,28
4689,Training,D5,Tuning,,330,29,37
4690,Training,D6,Tuning,,0,0,23
4691,Training,D6,Tuning,,0,1,18
4692,Training,D6,Tuning,,0,2,21
4693,Training,D6,Tuning,,0,3,44
4694,Training,D6,Tuning,,0,4,41
4695,Training,D6,Tuning,,0,5,25
4696,Training,D6,Tuning,,0,6,35
4697,Training,D6,Tuning,,0,7,38
4698,Training,D6,Tuning,,0,8,27
4699,Training,D6,Tuning,,0,9,40
4700,Training,D6,Tuning,,0,10,31
4701,Training,D6,Tuning,,0,11,45
4702,Training,D6,Tuning,,0,12,51
4703,Training,D6,Tuning,,0,13,25
4704,Training,D6,Tuning,,0,14,32
4705,Training,D6,Tuning,,0,15,30
4706,Training,D6,Tuning,,0,16,28
4707,Training,D6,Tuning,,0,17,39
4708,Training,D6,Tuning,,0,18,42
4709,Training,D6,Tuning,,0,19,40
4710,Training,D6,Tuning,,0,20,34
4711,Training,D6,Tuning,,0,21,37
4712,Training,D6,Tuning,,0,22,29
4713,Training,D6,Tuning,,0,23,22
4714,Training,D6,Tuning,,0,24,17
4715,Training,D6,Tuning,,0,25,25
4716,Training,D6,Tuning,,0,26,31
4717,Training,D6,Tuning,,0,27,17
4718,Training,D6,Tuning,,0,28,21
4719,Training,D6,Tuning,,0,29,27
4720,Training,D6,Tuning,,0,30,36
4721,Training,D6,Tuning,,30,2,35
4722,Training,D6,Tuning,,30,3,36
4723,Training,D6,Tuning,,30,4,39
4724,Training,D6,Tuning,,30,5,45
4725,Training,D6,Tuning,,30,6,30
4726,Training,D6,Tuning,,30,7,44
4727,Training,D6,Tuning,,30,8,31
4728,Training,D6,Tuning,,30,9,30
4729,Training,D6,Tuning,,30,10,44
4730,Training,D6,Tuning,,30,11,45
4731,Training,D6,Tuning,,30,12,35
4732,Training,D6,Tuning,,30,13,38
4733,Training,D6,Tuning,,30,14,40
4734,Training,D6,Tuning,,30,15,29
4735,Training,D6,Tuning,,30,16,41
4736,Training,D6,Tuning,,30,17,42
4737,Training,D6,Tuning,,30,18,41
4738,Training,D6,Tuning,,30,19,43
4739,Training,D6,Tuning,,30,20,40
4740,Training,D6,Tuning,,30,21,40
4741,Training,D6,Tuning,,30,22,42
4742,Training,D6,Tuning,,30,23,32
4743,Training,D6,Tuning,,30,24,28
4744,Training,D6,Tuning,,30,25,39
4745,Training,D6,Tuning,,30,27,20
4746,Training,D6,Tuning,,30,28,19
4747,Training,D6,Tuning,,30,29,17
4748,Training,D6,Tuning,,30,30,25
4749,Training,D6,Tuning,,60,0,20
4750,Training,D6,Tuning,,60,2,30
4751,Training,D6,Tuning,,60,3,42
4752,Training,D6,Tuning,,60,4,29
4753,Training,D6,Tuning,,60,5,24
4754,Training,D6,Tuning,,60,6,29
4755,Training,D6,Tuning,,60,7,43
4756,Training,D6,Tuning,,60,8,29
4757,Training,D6,Tuning,,60,9,33
4758,Training,D6,Tuning,,60,10,25
4759,Training,D6,Tuning,,60,11,26
4760,Training,D6,Tuning,,60,12,21
4761,Training,D6,Tuning,,60,13,29
4762,Training,D6,Tuning,,60,14,20
4763,Training,D6,Tuning,,60,15,26
4764,Training,D6,Tuning,,60,16,23
4765,Training,D6,Tuning,,60,17,26
4766,Training,D6,Tuning,,60,18,23
4767,Training,D6,Tuning,,60,19,32
4768,Training,D6,Tuning,,60,20,27
4769,Training,D6,Tuning,,60,21,23
4770,Training,D6,Tuning,,60,22,29
4771,Training,D6,Tuning,,60,23,24
4772,Training,D6,Tuning,,60,24,22
4773,Training,D6,Tuning,,60,26,27
4774,Training,D6,Tuning,,90,0,37
4775,Training,D6,Tuning,,90,1,20
4776,Training,D6,Tuning,,90,2,28
4777,Training,D6,Tuning,,90,3,22
4778,Training,D6,Tuning,,90,4,23
4779,Training,D6,Tuning,,90,5,23
4780,Training,D6,Tuning,,90,6,28
4781,Training,D6,Tuning,,90,7,23
4782,Training,D6,Tuning,,90,8,23
4783,Training,D6,Tuning,,90,9,24
4784,Training,D6,Tuning,,90,10,24
4785,Training,D6,Tuning,,90,11,21
4786,Training,D6,Tuning,,90,12,22
4787,Training,D6,Tuning,,90,13,24
4788,Training,D6,Tuning,,90,14,20
4789,Training,D6,Tuning,,90,15,15
4790,Training,D6,Tuning,,90,16,19
4791,Training,D6,Tuning,,90,17,20
4792,Training,D6,Tuning,,90,18,20
4793,Training,D6,Tuning,,90,19,21
4794,Training,D6,Tuning,,90,20,20
4795,Training,D6,Tuning,,90,21,19
4796,Training,D6,Tuning,,90,22,21
4797,Training,D6,Tuning,,90,23,21
4798,Training,D6,Tuning,,90,24,18
4799,Training,D6,Tuning,,90,25,19
4800,Training,D6,Tuning,,90,26,27
4801,Training,D6,Tuning,,90,27,24
4802,Training,D6,Tuning,,90,28,25
4803,Training,D6,Tuning,,120,4,33
4804,Training,D6,Tuning,,120,5,24
4805,Training,D6,Tuning,,120,6,25
4806,Training,D6,Tuning,,120,7,27
4807,Training,D6,Tuning,,120,8,27
4808,Training,D6,Tuning,,120,9,31
4809,Training,D6,Tuning,,120,10,24
4810,Training,D6,Tuning,,120,11,27
4811,Training,D6,Tuning,,120,12,23
4812,Training,D6,Tuning,,120,13,23
4813,Training,D6,Tuning,,120,14,26
4814,Training,D6,Tuning,,120,15,28
4815,Training,D6,Tuning,,120,16,28
4816,Training,D6,Tuning,,120,17,23
4817,Training,D6,Tuning,,120,18,33
4818,Training,D6,Tuning,,120,19,25
4819,Training,D6,Tuning,,120,20,37
4820,Training,D6,Tuning,,120,21,21
4821,Training,D6,Tuning,,120,22,24
4822,Training,D6,Tuning,,120,23,27
4823,Training,D6,Tuning,,120,24,20
4824,Training,D6,Tuning,,120,30,20
4825,Training,D6,Tuning,,150,3,46
4826,Training,D6,Tuning,,150,5,50
4827,Training,D6,Tuning,,150,6,40
4828,Training,D6,Tuning,,150,7,24
4829,Training,D6,Tuning,,150,8,41
4830,Training,D6,Tuning,,150,9,43
4831,Training,D6,Tuning,,150,10,40
4832,Training,D6,Tuning,,150,12,21
4833,Training,D6,Tuning,,150,13,19
4834,Training,D6,Tuning,,150,14,41
4835,Training,D6,Tuning,,150,15,55
4836,Training,D6,Tuning,,150,16,20
4837,Training,D6,Tuning,,150,17,21
4838,Training,D6,Tuning,,150,18,24
4839,Training,D6,Tuning,,150,19,19
4840,Training,D6,Tuning,,150,20,25
4841,Training,D6,Tuning,,150,21,42
4842,Training,D6,Tuning,,150,22,35
4843,Training,D6,Tuning,,150,23,25
4844,Training,D6,Tuning,,150,24,17
4845,Training,D6,Tuning,,150,27,34
4846,Training,D6,Tuning,,150,28,28
4847,Training,D6,Tuning,,180,0,15
4848,Training,D6,Tuning,,180,1,45
4849,Training,D6,Tuning,,180,2,22
4850,Training,D6,Tuning,,180,3,61
4851,Training,D6,Tuning,,180,5,43
4852,Training,D6,Tuning,,180,6,27
4853,Training,D6,Tuning,,180,7,44
4854,Training,D6,Tuning,,180,8,34
4855,Training,D6,Tuning,,180,9,23
4856,Training,D6,Tuning,,180,10,32
4857,Training,D6,Tuning,,180,11,31
4858,Training,D6,Tuning,,180,12,31
4859,Training,D6,Tuning,,180,13,21
4860,Training,D6,Tuning,,180,15,17
4861,Training,D6,Tuning,,180,16,43
4862,Training,D6,Tuning,,180,17,34
4863,Training,D6,Tuning,,180,18,22
4864,Training,D6,Tuning,,180,19,26
4865,Training,D6,Tuning,,180,20,31
4866,Training,D6,Tuning,,180,21,43
4867,Training,D6,Tuning,,180,22,17
4868,Training,D6,Tuning,,180,23,30
4869,Training,D6,Tuning,,180,24,32
4870,Training,D6,Tuning,,180,26,19
4871,Training,D6,Tuning,,180,27,27
4872,Training,D6,Tuning,,180,29,14
4873,Training,D6,Tuning,,210,0,21
4874,Training,D6,Tuning,,210,1,29
4875,Training,D6,Tuning,,210,2,22
4876,Training,D6,Tuning,,210,3,45
4877,Training,D6,Tuning,,210,4,48
4878,Training,D6,Tuning,,210,5,40
4879,Training,D6,Tuning,,210,6,37
4880,Training,D6,Tuning,,210,7,61
4881,Training,D6,Tuning,,210,8,36
4882,Training,D6,Tuning,,210,9,50
4883,Training,D6,Tuning,,210,10,24
4884,Training,D6,Tuning,,210,11,35
4885,Training,D6,Tuning,,210,12,45
4886,Training,D6,Tuning,,210,13,48
4887,Training,D6,Tuning,,210,14,56
4888,Training,D6,Tuning,,210,15,43
4889,Training,D6,Tuning,,210,16,56
4890,Training,D6,Tuning,,210,17,33
4891,Training,D6,Tuning,,210,18,49
4892,Training,D6,Tuning,,210,19,35
4893,Training,D6,Tuning,,210,20,51
4894,Training,D6,Tuning,,210,21,47
4895,Training,D6,Tuning,,210,22,59
4896,Training,D6,Tuning,,210,23,61
4897,Training,D6,Tuning,,210,24,55
4898,Training,D6,Tuning,,210,25,44
4899,Training,D6,Tuning,,210,26,27
4900,Training,D6,Tuning,,210,27,17
4901,Training,D6,Tuning,,210,29,54
4902,Training,D6,Tuning,,240,0,21
4903,Training,D6,Tuning,,240,1,25
4904,Training,D6,Tuning,,240,2,37
4905,Training,D6,Tuning,,240,3,40
4906,Training,D6,Tuning,,240,4,38
4907,Training,D6,Tuning,,240,5,30
4908,Training,D6,Tuning,,240,6,42
4909,Training,D6,Tuning,,240,7,37
4910,Training,D6,Tuning,,240,8,28
4911,Training,D6,Tuning,,240,9,30
4912,Training,D6,Tuning,,240,10,34
4913,Training,D6,Tuning,,240,11,29
4914,Training,D6,Tuning,,240,12,24
4915,Training,D6,Tuning,,240,13,40
4916,Training,D6,Tuning,,240,14,32
4917,Training,D6,Tuning,,240,15,34
4918,Training,D6,Tuning,,240,16,24
4919,Training,D6,Tuning,,240,17,34
4920,Training,D6,Tuning,,240,18,37
4921,Training,D6,Tuning,,240,19,35
4922,Training,D6,Tuning,,240,21,26
4923,Training,D6,Tuning,,240,22,35
4924,Training,D6,Tuning,,240,23,30
4925,Training,D6,Tuning,,240,24,30
4926,Training,D6,Tuning,,240,27,15
4927,Training,D6,Tuning,,240,29,24
4928,Training,D6,Tuning,,270,0,26
4929,Training,D6,Tuning,,270,1,33
4930,Training,D6,Tuning,,270,2,19
4931,Training,D6,Tuning,,270,3,19
4932,Training,D6,Tuning,,270,4,27
4933,Training,D6,Tuning,,270,6,21
4934,Training,D6,Tuning,,270,7,27
4935,Training,D6,Tuning,,270,8,19
4936,Training,D6,Tuning,,270,9,23
4937,Training,D6,Tuning,,270,10,23
4938,Training,D6,Tuning,,270,11,37
4939,Training,D6,Tuning,,270,12,23
4940,Training,D6,Tuning,,270,13,24
4941,Training,D6,Tuning,,270,14,34
4942,Training,D6,Tuning,,270,15,20
4943,Training,D6,Tuning,,270,16,17
4944,Training,D6,Tuning,,270,17,18
4945,Training,D6,Tuning,,270,18,19
4946,Training,D6,Tuning,,270,19,15
4947,Training,D6,Tuning,,270,20,24
4948,Training,D6,Tuning,,270,21,19
4949,Training,D6,Tuning,,270,22,18
4950,Training,D6,Tuning,,270,23,25
4951,Training,D6,Tuning,,270,24,15
4952,Training,D6,Tuning,,270,25,37
4953,Training,D6,Tuning,,270,28,48
4954,Training,D6,Tuning,,270,29,14
4955,Training,D6,Tuning,,300,0,20
4956,Training,D6,Tuning,,300,1,23
4957,Training,D6,Tuning,,300,2,21
4958,Training,D6,Tuning,,300,3,25
4959,Training,D6,Tuning,,300,4,22
4960,Training,D6,Tuning,,300,5,24
4961,Training,D6,Tuning,,300,6,21
4962,Training,D6,Tuning,,300,7,20
4963,Training,D6,Tuning,,300,8,26
4964,Training,D6,Tuning,,300,9,25
4965,Training,D6,Tuning,,300,10,24
4966,Training,D6,Tuning,,300,11,23
4967,Training,D6,Tuning,,300,12,23
4968,Training,D6,Tuning,,300,13,29
4969,Training,D6,Tuning,,300,14,19
4970,Training,D6,Tuning,,300,15,22
4971,Training,D6,Tuning,,300,16,24
4972,Training,D6,Tuning,,300,17,26
4973,Training,D6,Tuning,,300,18,23
4974,Training,D6,Tuning,,300,19,21
4975,Training,D6,Tuning,,300,20,20
4976,Training,D6,Tuning,,300,21,20
4977,Training,D6,Tuning,,300,22,24
4978,Training,D6,Tuning,,300,23,27
4979,Training,D6,Tuning,,300,24,30
4980,Training,D6,Tuning,,300,25,21
4981,Training,D6,Tuning,,300,29,16
4982,Training,D6,Tuning,,330,0,33
4983,Training,D6,Tuning,,330,1,22
4984,Training,D6,Tuning,,330,2,25
4985,Training,D6,Tuning,,330,3,26
4986,Training,D6,Tuning,,330,4,24
4987,Training,D6,Tuning,,330,5,27
4988,Training,D6,Tuning,,330,6,29
4989,Training,D6,Tuning,,330,7,22
4990,Training,D6,Tuning,,330,9,42
4991,Training,D6,Tuning,,330,10,31
4992,Training,D6,Tuning,,330,11,18
4993,Training,D6,Tuning,,330,12,24
4994,Training,D6,Tuning,,330,13,30
4995,Training,D6,Tuning,,330,14,25
4996,Training,D6,Tuning,,330,15,20
4997,Training,D6,Tuning,,330,16,26
4998,Training,D6,Tuning,,330,17,22
4999,Training,D6,Tuning,,330,18,31
5000,Training,D6,Tuning,,330,19,55
5001,Training,D6,Tuning,,330,20,37
5002,Training,D6,Tuning,,330,21,31
5003,Training,D6,Tuning,,330,22,31
5004,Training,D6,Tuning,,330,23,34
5005,Training,D6,Tuning,,330,24,29
5006,Training,D6,Tuning,,330,25,29
5007,Training,D6,Tuning,,330,26,27
5008,Training,D6,Tuning,,330,27,16
5009,Training,D6,Tuning,,330,28,14
5010,Training,D6,Tuning,,330,29,16
5011,Training,D1,Task,Go,45,0,22
5012,Training,D1,Task,Go,45,1,22
5013,Training,D1,Task,Go,45,2,24
5014,Training,D1,Task,Go,45,3,27
5015,Training,D1,Task,Go,45,4,29
5016,Training,D1,Task,Go,45,5,33
5017,Training,D1,Task,Go,45,6,38
5018,Training,D1,Task,Go,45,7,41
5019,Training,D1,Task,Go,45,8,41
5020,Training,D1,Task,Go,45,9,45
5021,Training,D1,Task,Go,45,10,42
5022,Training,D1,Task,Go,45,11,43
5023,Training,D1,Task,Go,45,12,47
5024,Training,D1,Task,Go,45,13,44
5025,Training,D1,Task,Go,45,14,40
5026,Training,D1,Task,Go,45,15,42
5027,Training,D1,Task,Go,45,16,43
5028,Training,D1,Task,Go,45,17,29
5029,Training,D1,Task,Go,45,18,39
5030,Training,D1,Task,Go,45,19,41
5031,Training,D1,Task,Go,45,20,35
5032,Training,D1,Task,Go,45,21,42
5033,Training,D1,Task,Go,45,22,39
5034,Training,D1,Task,Go,45,23,42
5035,Training,D1,Task,Go,45,24,41
5036,Training,D1,Task,Go,45,25,44
5037,Training,D1,Task,Go,45,26,40
5038,Training,D1,Task,Go,45,27,39
5039,Training,D1,Task,Go,45,28,40
5040,Training,D1,Task,Go,45,29,40
5041,Training,D1,Task,Go,45,30,40
5042,Training,D1,Task,Nogo,135,2,35
5043,Training,D1,Task,Nogo,135,3,38
5044,Training,D1,Task,Nogo,135,4,43
5045,Training,D1,Task,Nogo,135,5,41
5046,Training,D1,Task,Nogo,135,6,39
5047,Training,D1,Task,Nogo,135,7,47
5048,Training,D1,Task,Nogo,135,8,38
5049,Training,D1,Task,Nogo,135,9,38
5050,Training,D1,Task,Nogo,135,10,39
5051,Training,D1,Task,Nogo,135,11,40
5052,Training,D1,Task,Nogo,135,12,53
5053,Training,D1,Task,Nogo,135,13,38
5054,Training,D1,Task,Nogo,135,14,38
5055,Training,D1,Task,Nogo,135,15,38
5056,Training,D1,Task,Nogo,135,16,43
5057,Training,D1,Task,Nogo,135,17,38
5058,Training,D1,Task,Nogo,135,18,41
5059,Training,D1,Task,Nogo,135,19,37
5060,Training,D1,Task,Nogo,135,20,38
5061,Training,D1,Task,Nogo,135,21,38
5062,Training,D1,Task,Nogo,135,22,41
5063,Training,D1,Task,Nogo,135,23,40
5064,Training,D1,Task,Nogo,135,24,40
5065,Training,D1,Task,Nogo,135,25,40
5066,Training,D1,Task,Nogo,135,26,39
5067,Training,D1,Task,Nogo,135,27,40
5068,Training,D1,Task,Nogo,135,28,41
5069,Training,D1,Task,Nogo,135,29,56
5070,Training,D1,Task,Nogo,135,30,37
5071,Training,D2,Task,Go,45,0,22
5072,Training,D2,Task,Go,45,1,20
5073,Training,D2,Task,Go,45,2,23
5074,Training,D2,Task,Go,45,3,27
5075,Training,D2,Task,Go,45,4,30
5076,Training,D2,Task,Go,45,5,32
5077,Training,D2,Task,Go,45,6,34
5078,Training,D2,Task,Go,45,7,35
5079,Training,D2,Task,Go,45,8,39
5080,Training,D2,Task,Go,45,9,36
5081,Training,D2,Task,Go,45,10,34
5082,Training,D2,Task,Go,45,11,35
5083,Training,D2,Task,Go,45,12,35
5084,Training,D2,Task,Go,45,13,31
5085,Training,D2,Task,Go,45,14,30
5086,Training,D2,Task,Go,45,15,33
5087,Training,D2,Task,Go,45,16,29
5088,Training,D2,Task,Go,45,17,31
5089,Training,D2,Task,Go,45,18,32
5090,Training,D2,Task,Go,45,19,32
5091,Training,D2,Task,Go,45,20,32
5092,Training,D2,Task,Go,45,21,31
5093,Training,D2,Task,Go,45,22,31
5094,Training,D2,Task,Go,45,23,33
5095,Training,D2,Task,Go,45,24,34
5096,Training,D2,Task,Go,45,25,32
5097,Training,D2,Task,Go,45,26,31
5098,Training,D2,Task,Go,45,27,32
5099,Training,D2,Task,Go,45,28,33
5100,Training,D2,Task,Go,45,29,30
5101,Training,D2,Task,Go,45,30,33
5102,Training,D2,Task,Nogo,90,1,23
5103,Training,D2,Task,Nogo,90,2,28
5104,Training,D2,Task,Nogo,90,3,27
5105,Training,D2,Task,Nogo,90,4,29
5106,Training,D2,Task,Nogo,90,5,29
5107,Training,D2,Task,Nogo,90,6,30
5108,Training,D2,Task,Nogo,90,7,28
5109,Training,D2,Task,Nogo,90,8,32
5110,Training,D2,Task,Nogo,90,9,28
5111,Training,D2,Task,Nogo,90,10,30
5112,Training,D2,Task,Nogo,90,11,26
5113,Training,D2,Task,Nogo,90,12,29
5114,Training,D2,Task,Nogo,90,13,28
5115,Training,D2,Task,Nogo,90,14,26
5116,Training,D2,Task,Nogo,90,15,31
5117,Training,D2,Task,Nogo,90,16,30
5118,Training,D2,Task,Nogo,90,17,29
5119,Training,D2,Task,Nogo,90,18,27
5120,Training,D2,Task,Nogo,90,19,26
5121,Training,D2,Task,Nogo,90,20,29
5122,Training,D2,Task,Nogo,90,21,26
5123,Training,D2,Task,Nogo,90,22,27
5124,Training,D2,Task,Nogo,90,23,30
5125,Training,D2,Task,Nogo,90,24,24
5126,Training,D2,Task,Nogo,90,25,26
5127,Training,D2,Task,Nogo,90,26,32
5128,Training,D2,Task,Nogo,90,27,27
5129,Training,D2,Task,Nogo,90,28,30
5130,Training,D2,Task,Nogo,90,29,30
5131,Training,D2,Task,Nogo,90,30,28
5132,Training,D3,Task,Go,45,1,24
5133,Training,D3,Task,Go,45,2,26
5134,Training,D3,Task,Go,45,3,30
5135,Training,D3,Task,Go,45,4,30
5136,Training,D3,Task,Go,45,5,36
5137,Training,D3,Task,Go,45,6,43
5138,Training,D3,Task,Go,45,7,35
5139,Training,D3,Task,Go,45,8,38
5140,Training,D3,Task,Go,45,9,45
5141,Training,D3,Task,Go,45,10,37
5142,Training,D3,Task,Go,45,11,37
5143,Training,D3,Task,Go,45,12,40
5144,Training,D3,Task,Go,45,13,45
5145,Training,D3,Task,Go,45,14,36
5146,Training,D3,Task,Go,45,15,40
5147,Training,D3,Task,Go,45,16,41
5148,Training,D3,Task,Go,45,17,41
5149,Training,D3,Task,Go,45,18,44
5150,Training,D3,Task,Go,45,19,39
5151,Training,D3,Task,Go,45,20,41
5152,Training,D3,Task,Go,45,21,42
5153,Training,D3,Task,Go,45,22,40
5154,Training,D3,Task,Go,45,23,38
5155,Training,D3,Task,Go,45,24,40
5156,Training,D3,Task,Go,45,25,45
5157,Training,D3,Task,Go,45,26,46
5158,Training,D3,Task,Go,45,27,34
5159,Training,D3,Task,Go,45,28,42
5160,Training,D3,Task,Go,45,29,37
5161,Training,D3,Task,Go,45,30,38
5162,Training,D3,Task,Nogo,75,1,21
5163,Training,D3,Task,Nogo,75,2,52
5164,Training,D3,Task,Nogo,75,3,53
5165,Training,D3,Task,Nogo,75,4,53
5166,Training,D3,Task,Nogo,75,5,58
5167,Training,D3,Task,Nogo,75,6,57
5168,Training,D3,Task,Nogo,75,7,56
5169,Training,D3,Task,Nogo,75,8,58
5170,Training,D3,Task,Nogo,75,9,61
5171,Training,D3,Task,Nogo,75,10,55
5172,Training,D3,Task,Nogo,75,11,57
5173,Training,D3,Task,Nogo,75,12,57
5174,Training,D3,Task,Nogo,75,13,59
5175,Training,D3,Task,Nogo,75,14,57
5176,Training,D3,Task,Nogo,75,15,63
5177,Training,D3,Task,Nogo,75,16,55
5178,Training,D3,Task,Nogo,75,17,56
5179,Training,D3,Task,Nogo,75,18,56
5180,Training,D3,Task,Nogo,75,19,58
5181,Training,D3,Task,Nogo,75,20,56
5182,Training,D3,Task,Nogo,75,21,55
5183,Training,D3,Task,Nogo,75,22,57
5184,Training,D3,Task,Nogo,75,23,52
5185,Training,D3,Task,Nogo,75,24,53
5186,Training,D3,Task,Nogo,75,25,57
5187,Training,D3,Task,Nogo,75,26,49
5188,Training,D3,Task,Nogo,75,27,54
5189,Training,D3,Task,Nogo,75,28,52
5190,Training,D3,Task,Nogo,75,29,53
5191,Training,D3,Task,Nogo,75,30,53
5192,Training,D4,Task,Go,45,1,33
5193,Training,D4,Task,Go,45,2,36
5194,Training,D4,Task,Go,45,3,39
5195,Training,D4,Task,Go,45,4,40
5196,Training,D4,Task,Go,45,5,37
5197,Training,D4,Task,Go,45,6,40
5198,Training,D4,Task,Go,45,7,46
5199,Training,D4,Task,Go,45,8,49
5200,Training,D4,Task,Go,45,9,36
5201,Training,D4,Task,Go,45,10,47
5202,Training,D4,Task,Go,45,11,47
5203,Training,D4,Task,Go,45,12,50
5204,Training,D4,Task,Go,45,13,25
5205,Training,D4,Task,Go,45,14,51
5206,Training,D4,Task,Go,45,15,26
5207,Training,D4,Task,Go,45,16,23
5208,Training,D4,Task,Go,45,17,27
5209,Training,D4,Task,Go,45,18,23
5210,Training,D4,Task,Go,45,19,22
5211,Training,D4,Task,Go,45,20,23
5212,Training,D4,Task,Go,45,21,21
5213,Training,D4,Task,Go,45,22,23
5214,Training,D4,Task,Go,45,23,21
5215,Training,D4,Task,Go,45,24,23
5216,Training,D4,Task,Go,45,25,20
5217,Training,D4,Task,Go,45,26,20
5218,Training,D4,Task,Go,45,27,20
5219,Training,D4,Task,Go,45,28,20
5220,Training,D4,Task,Go,45,29,20
5221,Training,D4,Task,Go,45,30,20
5222,Training,D4,Task,Nogo,70,1,17
5223,Training,D4,Task,Nogo,70,2,24
5224,Training,D4,Task,Nogo,70,3,35
5225,Training,D4,Task,Nogo,70,4,24
5226,Training,D4,Task,Nogo,70,5,25
5227,Training,D4,Task,Nogo,70,6,22
5228,Training,D4,Task,Nogo,70,7,20
5229,Training,D4,Task,Nogo,70,8,20
